tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	3119	0	live	HLA-DQB1	CELIAC1, HLA-DQB, IDDM1	major histocompatibility complex, class II, DQ beta 1	HLA class II histocompatibility antigen, DQ beta 1 chain|MHC class II DQ beta chain|MHC class II HLA-DQ beta glycoprotein|MHC class II antigen DQB1|MHC class II antigen HLA-DQ-beta-1	6p21.32	6	NC_000006.12	32659467	32666657	minus	6	604305	
9606	Homo sapiens	3123	0	live	HLA-DRB1	DRB1, HLA-DR1B, HLA-DRB, SS1	major histocompatibility complex, class II, DR beta 1	major histocompatibility complex, class II, DR beta 1 precursor|HLA class II histocompatibility antigen, DR-1 beta chain|MHC class II HLA-DR beta 1 chain|human leucocyte antigen DRB1|lymphocyte antigen DRB1	6p21.32	6	NC_000006.12	32578775	32589848	minus	6	142857	
9606	Homo sapiens	3127	0	live	HLA-DRB5	HLA-DRB5*	major histocompatibility complex, class II, DR beta 5	major histocompatibility complex, class II, DR beta 5|DR beta-5|HLA class II histocompatibility antigen, DR-5 beta chain|MHC class II antigen DRB5	6p21.32	6	NC_000006.12	32517343	32530316	minus	6	604776	
9606	Homo sapiens	3131	0	live	HLF		HLF transcription factor, PAR bZIP family member	hepatic leukemia factor|E2A-HLF fusion transcript protein|HLF, PAR bZIP transcription factor|PAR bZIP transcription factor	17q22	17	NC_000017.11	55264960	55325187	plus	7	142385	
9606	Homo sapiens	3133	0	live	HLA-E	HLA-6.2, QA1	major histocompatibility complex, class I, E	HLA class I histocompatibility antigen, alpha chain E|MHC class I antigen E|MHC class Ib antigen	6p22.1	6	NC_000006.12	30489508	30494194	plus	8	143010	
9606	Homo sapiens	3135	0	live	HLA-G	MHC-G	major histocompatibility complex, class I, G	HLA class I histocompatibility antigen, alpha chain G|HLA G antigen|HLA-G histocompatibility antigen, class I, G|MHC class I antigen G|MHC class Ib antigen|b2 microglobulin|mutant MHC class I antigen|mutant MHC class Ib antigen	6p22.1	6	NC_000006.12	29826474	29831130	plus	10	142871	
9606	Homo sapiens	3140	0	live	MR1	HLALS	major histocompatibility complex, class I-related	major histocompatibility complex class I-related gene protein|MHC class I-like antigen MR-1|MHC class-I related-gene protein|major histocompatibility complex, class I-like sequence	1q25.3	1	NC_000001.11	181033387	181061938	plus	8	600764	
9606	Homo sapiens	3141	0	live	HLCS	HCS	holocarboxylase synthetase	biotin--protein ligase|biotin apo-protein ligase|biotin--[acetyl-CoA-carboxylase] ligase|biotin--[methylcrotonoyl-CoA-carboxylase] ligase|biotin--[methylmalonyl-CoA-carboxytransferase] ligase|holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase)|holocarboxylase synthetase (biotin-(proprionyl-Coenzyme A-carboxylase (ATP-hydrolysing)) ligase)	21q22.13	21	NC_000021.9	36748625	36990255	minus	20	609018	
9606	Homo sapiens	3146	0	live	HMGB1	HMG-1, HMG1, HMG3, SBP-1	high mobility group box 1	high mobility group protein B1|Amphoterin|Sulfoglucuronyl carbohydrate binding protein|high-mobility group (nonhistone chromosomal) protein 1	13q12.3	13	NC_000013.11	30456704	30617597	minus	9	163905	
9606	Homo sapiens	3156	0	live	HMGCR	LDLCQ3	3-hydroxy-3-methylglutaryl-CoA reductase	3-hydroxy-3-methylglutaryl-Coenzyme A reductase|3-hydroxy-3-methylglutaryl CoA reductase (NADPH)|HMG-CoA reductase|hydroxymethylglutaryl-CoA reductase	5q13.3	5	NC_000005.10	75336334	75362116	plus	23	142910	
9606	Homo sapiens	3162	0	live	HMOX1	HMOX1D, HO-1, HSP32, bK286B10	heme oxygenase 1	heme oxygenase 1|heat shock protein, 32-kD|heme oxygenase (decycling) 1	22q12.3	22	NC_000022.11	35381096	35394207	plus	5	141250	
9606	Homo sapiens	3164	0	live	NR4A1	GFRP1, HMR, N10, NAK-1, NGFIB, NP10, NUR77, TR3	nuclear receptor subfamily 4 group A member 1	nuclear receptor subfamily 4 group A member 1|ST-59|TR3 orphan receptor|early response protein NAK1|growth factor-inducible nuclear protein N10|hormone receptor|nerve growth factor IB nuclear receptor variant 1|nuclear hormone receptor NUR/77|orphan nuclear receptor HMR|orphan nuclear receptor TR3|steroid receptor TR3|testicular receptor 3	12q13.13	12	NC_000012.12	52022832	52059507	plus	15	139139	
9606	Homo sapiens	3171	0	live	FOXA3	FKHH3, HNF3G, TCF3G	forkhead box A3	hepatocyte nuclear factor 3-gamma|HNF-3-gamma|HNF-3G|TCF-3G|fork head-related protein FKH H3|forkhead box protein A3|transcription factor 3G	19q13.32	19	NC_000019.10	45864326	45873797	plus	2	602295	
9606	Homo sapiens	3172	0	live	HNF4A	FRTS4, HNF4, HNF4a7, HNF4a8, HNF4a9, HNF4alpha, MODY, MODY1, NR2A1, NR2A21, TCF, TCF-14, TCF14	hepatocyte nuclear factor 4 alpha	hepatocyte nuclear factor 4-alpha|HNF4alpha10/11/12|hepatic nuclear factor 4 alpha|nuclear receptor subfamily 2 group A member 1|transcription factor 14|transcription factor HNF-4	20q13.12	20	NC_000020.11	44355699	44434596	plus	13	600281	
9606	Homo sapiens	3181	0	live	HNRNPA2B1	HNRNPA2, HNRNPB1, HNRPA2, HNRPA2B1, HNRPB1, IBMPFD2, RNPA2, SNRPB1	heterogeneous nuclear ribonucleoprotein A2/B1	heterogeneous nuclear ribonucleoproteins A2/B1|HNRNPA2B1/MYC fusion|epididymis secretory sperm binding protein|hnRNP A2 / hnRNP B1|nuclear ribonucleoprotein particle A2 protein	7p15.2	7	NC_000007.14	26189920	26200775	minus	14	600124	
9606	Homo sapiens	3183	0	live	HNRNPC	C1, C2, HNRNP, HNRPC, SNRPC	heterogeneous nuclear ribonucleoprotein C	heterogeneous nuclear ribonucleoproteins C1/C2|heterogeneous nuclear ribonucleoprotein C (C1/C2)|hnRNP C1/C2|nuclear ribonucleoprotein particle C1 protein|nuclear ribonucleoprotein particle C2 protein	14q11.2	14	NC_000014.9	21209147	21269442	minus	10	164020	
9606	Homo sapiens	3215	0	live	HOXB5	HHO.C10, HOX2, HOX2A, HU-1, Hox2.1	homeobox B5	homeobox protein Hox-B5|homeo box 2A|homeo box B5|homeobox protein HHO.C10|homeobox protein Hox-2A|homeobox protein Hu-1	17q21.32	17	NC_000017.11	48591257	48593779	minus	2	142960	
9606	Homo sapiens	3226	0	live	HOXC10	HOX3I	homeobox C10	homeobox protein Hox-C10|homeo box C10|homeobox protein Hox-3I|homeoprotein C10	12q13.13	12	NC_000012.12	53985146	53990279	plus	2	605560	
9606	Homo sapiens	3240	0	live	HP	BP2ALPHA2, HPA1S, HP	haptoglobin	haptoglobin|binding peptide|haptoglobin alpha(1S)-beta|haptoglobin alpha(2FS)-beta|haptoglobin, alpha polypeptide|haptoglobin, beta polypeptide|zonulin	16q22.2	16	NC_000016.10	72054505	72061055	plus	7	140100	
9606	Homo sapiens	3248	0	live	HPGD	15-PGDH, PGDH, PGDH1, PHOAR1, SDR36C1	15-hydroxyprostaglandin dehydrogenase	15-hydroxyprostaglandin dehydrogenase [NAD(+)]|15-hydroxyprostaglandin dehydrogenase (NAD(+))|NAD+-dependent 15-hydroxyprostaglandin dehydrogenase|hydroxyprostaglandin dehydrogenase 15-(NAD)|prostaglandin dehydrogenase 1|short chain dehydrogenase/reductase family 36C member 1	4q34.1	4	NC_000004.12	174490175	174522893	minus	10	601688	
9606	Homo sapiens	3249	0	live	HPN	TMPRSS1	hepsin	serine protease hepsin|testicular tissue protein Li 85|transmembrane protease serine 1	19q13.11	19	NC_000019.10	35040506	35066573	plus	15	142440	
9606	Homo sapiens	3250	0	live	HPR	A-259H10.2, HP	haptoglobin-related protein	haptoglobin-related protein|Haptoglobin-related locus	16q22.2	16	NC_000016.10	72063226	72077246	plus	7	140210	
9606	Homo sapiens	3265	0	live	HRAS	C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV1, RASH1, p21ras, HRAS	HRas proto-oncogene, GTPase	GTPase HRas|GTP- and GDP-binding peptide B|Ha-Ras1 proto-oncoprotein|Harvey rat sarcoma viral oncogene homolog|Harvey rat sarcoma viral oncoprotein|Ras family small GTP binding protein H-Ras|c-has/bas p21 protein|p19 H-RasIDX protein|transformation gene: oncogene HAMSV|transforming protein p21|v-Ha-ras Harvey rat sarcoma viral oncogene homolog	11p15.5	11	NC_000011.10	532242	535576	minus	7	190020	
9606	Homo sapiens	3266	0	live	ERAS	HRAS2, HRASP	ES cell expressed Ras	GTPase ERas|E-Ras|embryonic stem cell-expressed Ras|small GTPase protein E-Ras|v-Ha-ras Harvey rat sarcoma viral oncogene homolog 2|v-Ha-ras Harvey rat sarcoma viral oncogene homolog pseudogene	Xp11.23	X	NC_000023.11	48826513	48829869	plus	2	300437	
9606	Homo sapiens	3267	0	live	AGFG1	HRB, RAB, RIP	ArfGAP with FG repeats 1	arf-GAP domain and FG repeat-containing protein 1|HIV-1 Rev-binding protein|Rab, Rev/Rex activation domain-binding protein|arf-GAP domain and FG repeats-containing protein 1|hRIP, Rev interacting protein|nucleoporin-like protein RIP|rev-interacting protein|rev/Rex activation domain-binding protein	2q36.3	2	NC_000002.12	227472156	227561217	plus	14	600862	
9606	Homo sapiens	3269	0	live	HRH1	H1-R, H1R, HH1R, hisH1	histamine receptor H1	histamine H1 receptor|histamine receptor, subclass H1	3p25.3	3	NC_000003.12	11137238	11263557	plus	6	600167	
9606	Homo sapiens	3270	0	live	HRC		histidine rich calcium binding protein	sarcoplasmic reticulum histidine-rich calcium-binding protein	19q13.33	19	NC_000019.10	49151198	49155464	minus	6	142705	
9606	Homo sapiens	3274	0	live	HRH2	H2R, HH2R	histamine receptor H2	histamine H2 receptor|gastric receptor 1|gastric receptor I	5q35.2	5	NC_000005.10	175657762	175710756	plus	8	142703	
9606	Homo sapiens	3291	0	live	HSD11B2	AME, AME1, HSD11K, HSD2, SDR9C3	hydroxysteroid 11-beta dehydrogenase 2	corticosteroid 11-beta-dehydrogenase isozyme 2|-HSD11 type II|11-DH2|11-HSD type II|11-beta-HSD type II|11-beta-HSD2|11-beta-hydroxysteroid dehydrogenase type 2|11-beta-hydroxysteroid dehydrogenase type II|NAD-dependent 11-beta-hydroxysteroid dehydrogenase|short chain dehydrogenase/reductase family 9C member 3	16q22.1	16	NC_000016.10	67431121	67437553	plus	5	614232	
9606	Homo sapiens	3305	0	live	HSPA1L	HSP70-1L, HSP70-HOM, HSP70T, hum70t	heat shock protein family A (Hsp70) member 1 like	heat shock 70 kDa protein 1-like|epididymis secretory sperm binding protein|heat shock 10kDa protein 1-like|heat shock 70 kDa protein 1-Hom|heat shock 70 kDa protein 1L|heat shock 70kD protein-like 1|heat shock 70kDa protein 1-like	6p21.33	6	NC_000006.12	31809619	31815283	minus	2	140559	
9606	Homo sapiens	3308	0	live	HSPA4	APG-2, HEL-S-5a, HS24/P52, HSPH2, RY, hsp70, hsp70RY	heat shock protein family A (Hsp70) member 4	heat shock 70 kDa protein 4|epididymis secretory sperm binding protein Li 5a|heat shock 70-related protein APG-2|heat shock 70kD protein 4|heat shock protein, 110 kDa|hsp70 RY	5q31.1	5	NC_000005.10	133052013	133106449	plus	19	601113	
9606	Homo sapiens	3309	0	live	HSPA5	BIP, GRP78, HEL-S-89n	heat shock protein family A (Hsp70) member 5	endoplasmic reticulum chaperone BiP|78 kDa glucose-regulated protein|HSP70 family protein 5|binding-immunoglobulin protein|endoplasmic reticulum lumenal Ca(2+)-binding protein grp78|epididymis secretory sperm binding protein Li 89n|glucose-regulated protein, 78kDa|heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)|heat shock protein 70 family protein 5|heat shock protein family A member 5|immunoglobulin heavy chain-binding protein	9q33.3	9	NC_000009.12	125234853	125241343	minus	8	138120	
9606	Homo sapiens	3312	0	live	HSPA8	HEL-33, HEL-S-72p, HSC54, HSC70, HSC71, HSP71, HSP73, HSPA10, LAP-1, LAP1, NIP71	heat shock protein family A (Hsp70) member 8	heat shock cognate 71 kDa protein|LPS-associated protein 1|N-myristoyltransferase inhibitor protein 71|constitutive heat shock protein 70|epididymis luminal protein 33|epididymis secretory sperm binding protein Li 72p|heat shock 70kDa protein 8|heat shock 70kd protein 10|heat shock cognate protein 54|lipopolysaccharide-associated protein 1	11q24.1	11	NC_000011.10	123057489	123062366	minus	10	600816	
9606	Homo sapiens	3313	0	live	HSPA9	CRP40, CSA, EVPLS, GRP-75, GRP75, HEL-S-124mB, MOT, MOT2, MTHSP75, PBP74, SAAN, SIDBA4, HSPA9	heat shock protein family A (Hsp70) member 9	stress-70 protein, mitochondrial|75 kDa glucose-regulated protein|catecholamine-regulated protein 40|epididymis secretory sperm binding protein Li 124m|heat shock 70kD protein 9B|heat shock 70kDa protein 9 (mortalin)|mortalin, perinuclear|mortalin-2|mortalin2|p66-mortalin|peptide-binding protein 74	5q31.2	5	NC_000005.10	138553756	138575401	minus	17	600548	
9606	Homo sapiens	3315	0	live	HSPB1	CMT2F, HEL-S-102, HMN2B, HS.76067, HSP27, HSP28, Hsp25, SRP27	heat shock protein family B (small) member 1	heat shock protein beta-1|28 kDa heat shock protein|epididymis secretory protein Li 102|estrogen-regulated 24 kDa protein|heat shock 27 kDa protein|heat shock 27kD protein 1|heat shock 27kDa protein 1|stress-responsive protein 27	7q11.23	7	NC_000007.14	76302673	76304292	plus	3	602195	
9606	Homo sapiens	3320	0	live	HSP90AA1	EL52, HEL-S-65p, HSP86, HSP89A, HSP90A, HSP90N, HSPC1, HSPCA, HSPCAL1, HSPCAL4, HSPN, Hsp103, Hsp89, Hsp90, LAP-2, LAP2	heat shock protein 90 alpha family class A member 1	heat shock protein HSP 90-alpha|HSP 86|LPS-associated protein 2|epididymis luminal secretory protein 52|epididymis secretory sperm binding protein Li 65p|heat shock 86 kDa|heat shock 90kD protein 1, alpha|heat shock 90kD protein 1, alpha-like 4|heat shock 90kD protein, alpha-like 4|heat shock 90kDa protein 1, alpha|heat shock protein 90kDa alpha (cytosolic), class A member 1|heat shock protein 90kDa alpha family class A member 1|lipopolysaccharide-associated protein 2|renal carcinoma antigen NY-REN-38	14q32.31	14	NC_000014.9	102080742	102139749	minus	13	140571	
9606	Homo sapiens	3329	0	live	HSPD1	CPN60, GROEL, HLD4, HSP-60, HSP60, HSP65, HuCHA60, SPG13	heat shock protein family D (Hsp60) member 1	60 kDa heat shock protein, mitochondrial|60 kDa chaperonin|P60 lymphocyte protein|chaperonin 60|epididymis secretory sperm binding protein|heat shock 60kDa protein 1 (chaperonin)|heat shock protein 65|mitochondrial matrix protein P1|short heat shock protein 60 Hsp60s1	2q33.1	2	NC_000002.12	197486584	197500274	minus	13	118190	
9606	Homo sapiens	3337	0	live	DNAJB1	HSPF1, Hdj1, Hsp40, RSPH16B, Sis1	DnaJ heat shock protein family (Hsp40) member B1	dnaJ homolog subfamily B member 1|DnaJ (Hsp40) homolog, subfamily B, member 1|dnaJ protein homolog 1|heat shock 40 kDa protein 1|human DnaJ protein 1|radial spoke 16 homolog B	19p13.12	19	NC_000019.10	14514769	14530597	minus	7	604572	
9606	Homo sapiens	3339	0	live	HSPG2	HSPG, PLC, PRCAN, SJA, SJS, SJS1	heparan sulfate proteoglycan 2	basement membrane-specific heparan sulfate proteoglycan core protein|endorepellin (domain V region)|perlecan proteoglycan	1p36.12	1	NC_000001.11	21822244	21937310	minus	103	142461	
9606	Homo sapiens	3347	0	live	HTN3	HIS2, HTN2, HTN5, PB	histatin 3	histatin-3|basic histidine-rich protein|histatin-4|histatin-5|histatin-6|histatin-7|histatin-8|histatin-9|histidine-rich protein 3	4q13.3	4	NC_000004.12	70028459	70036538	plus	6	142702	
9606	Homo sapiens	3383	0	live	ICAM1	BB2, CD54, P3.58	intercellular adhesion molecule 1	intercellular adhesion molecule 1|ICAM-1|cell surface glycoprotein P3.58|epididymis secretory sperm binding protein|intercellular adhesion molecule 1 (CD54), human rhinovirus receptor|major group rhinovirus receptor	19p13.2	19	NC_000019.10	10271120	10286615	plus	7	147840	
9606	Homo sapiens	3394	0	live	IRF8	H-ICSBP, ICSBP, ICSBP1, IMD32A, IMD32B, IRF-8	interferon regulatory factor 8	interferon regulatory factor 8|interferon consensus sequence binding protein 1	16q24.1	16	NC_000016.10	85899162	85922609	plus	10	601565	
9606	Homo sapiens	3397	0	live	ID1	ID, bHLHb24	inhibitor of DNA binding 1, HLH protein	DNA-binding protein inhibitor ID-1|class B basic helix-loop-helix protein 24|dJ857M17.1.2 (inhibitor of DNA binding 1, dominant negative helix-loop-helix protein)|inhibitor of DNA binding 1, dominant negative helix-loop-helix protein|inhibitor of differentiation 1	20q11.21	20	NC_000020.11	31605289	31606510	plus	1	600349	
9606	Homo sapiens	3417	0	live	IDH1	HEL-216, HEL-S-26, IDCD, IDH, IDP, IDPC, PICD	isocitrate dehydrogenase (NADP(+)) 1	isocitrate dehydrogenase [NADP] cytoplasmic|NADP(+)-specific ICDH|NADP-dependent isocitrate dehydrogenase, cytosolic|NADP-dependent isocitrate dehydrogenase, peroxisomal|epididymis luminal protein 216|epididymis secretory protein Li 26|epididymis secretory sperm binding protein|isocitrate dehydrogenase (NADP(+)) 1, cytosolic|isocitrate dehydrogenase 1 (NADP+), soluble|oxalosuccinate decarboxylase	2q34	2	NC_000002.12	208236227	208255071	minus	12	147700	
9606	Homo sapiens	3426	0	live	CFI	AHUS3, ARMD13, C3BINA, C3b-INA, FI, IF, KAF	complement factor I	complement factor I|C3B/C4B inactivator|C3b-inactivator|Konglutinogen-activating factor|complement component I|complement control protein factor I|complement factor I heavy chain|light chain of factor I	4q25	4	NC_000004.12	109730982	109802040	minus	17	217030	
9606	Homo sapiens	3428	0	live	IFI16	IFNGIP1, PYHIN2	interferon gamma inducible protein 16	gamma-interferon-inducible protein 16|interferon-gamma induced protein IFI 16|interferon-inducible myeloid differentiation transcriptional activator	1q23.1	1	NC_000001.11	158999976	159055151	plus	15	147586	
9606	Homo sapiens	3429	0	live	IFI27	FAM14D, ISG12, ISG12A, P27	interferon alpha inducible protein 27	interferon alpha-inducible protein 27, mitochondrial|2310061N23Rik|ISG12(a)|interferon alpha-induced 11.5 kDa protein|interferon-stimulated gene 12a protein	14q32.12	14	NC_000014.9	94110736	94116690	plus	6	600009	
9606	Homo sapiens	3433	0	live	IFIT2	G10P2, GARG-39, IFI-54, IFI-54K, IFI54, IFIT-2, ISG-54, ISG-54 K, ISG-54K, ISG54, P54, cig42	interferon induced protein with tetratricopeptide repeats 2	interferon-induced protein with tetratricopeptide repeats 2|Interferon, alpha-inducible protein (MW 54kD)|interferon-induced 54 kDa protein|interferon-induced protein 54	10q23.31	10	NC_000010.11	89302046	89309271	plus	2	147040	
9606	Homo sapiens	3434	0	live	IFIT1	C56, G10P1, IFI-56, IFI-56K, IFI56, IFIT-1, IFNAI1, ISG56, P56, RNM561	interferon induced protein with tetratricopeptide repeats 1	interferon-induced protein with tetratricopeptide repeats 1|interferon, alpha-inducible protein (MW 56kD)|interferon-induced 56 kDa protein|interferon-inducible mRNA 561	10q23.31	10	NC_000010.11	89392623	89406487	plus	4	147690	
9606	Homo sapiens	3437	0	live	IFIT3	CIG-49, GARG-49, IFI60, IFIT4, IRG2, ISG60, P60, RIG-G, cig41	interferon induced protein with tetratricopeptide repeats 3	interferon-induced protein with tetratricopeptide repeats 3|CIG49|IFI-60K|IFIT-3|IFIT-4|ISG-60|interferon-induced 60 kDa protein|interferon-induced protein with tetratricopeptide repeats 4|retinoic acid-induced gene G protein	10q23.31	10	NC_000010.11	89327997	89340968	plus	4	604650	
9606	Homo sapiens	3438	0	live	IFN1@	IFNA	interferon, type 1, cluster		9p22	9							
9606	Homo sapiens	3439	0	live	IFNA1	IFL, IFN, IFN-ALPHA, IFN-alphaD3, IFNA@, leIF D, IFNA1	interferon alpha 1	interferon alpha-1/13|IFN-alpha-1/13|interferon alpha 1b|interferon alpha-D|interferon-alpha1	9p21.3	9	NC_000009.12	21440439	21441316	plus	1	147660	
9606	Homo sapiens	3440	0	live	IFNA2	IFN-alpha-2, IFN-alphaA, IFNAB, leIF A, IFNA2	interferon alpha 2	interferon alpha-2|alpha-2a interferon|interferon alpha 2a|interferon alpha 2b|interferon alpha A	9p21.3	9	NC_000009.12	21384255	21385398	minus	1	147562	
9606	Homo sapiens	3454	0	live	IFNAR1	AVP, IFN-alpha-REC, IFNAR, IFNBR, IFRC	interferon alpha and beta receptor subunit 1	interferon alpha/beta receptor 1|CRF2-1|IFN-R-1|IFN-alpha/beta receptor 1|IFNalpha/beta receptor 1|alpha-type antiviral protein|beta-type antiviral protein|cytokine receptor class-II member 1|cytokine receptor family 2 member 1|interferon (alpha, beta and omega) receptor 1|interferon receptor 1|interferon-alpha/beta receptor alpha chain|interferon-beta receptor 1|type I interferon receptor 1	21q22.11	21	NC_000021.9	33324395	33359864	plus	12	107450	
